step,train_loss,train_acc,val_loss,val_acc
0,4.7974,0.59,4.7049,1.12
50,4.5594,1.17,4.6551,0.52
100,4.3120,8.40,4.9484,0.43
150,3.9207,19.14,4.9496,1.03
200,3.2196,35.35,4.7937,2.85
250,2.4408,53.52,4.4537,6.28
300,1.8750,67.38,3.8633,14.09
350,1.2984,80.08,3.3910,23.92
400,0.9382,87.89,3.0463,33.91
450,0.6193,94.34,2.7626,44.63
500,0.4179,97.07,2.5327,52.25
550,0.2898,99.22,2.3110,57.56
600,0.1785,99.80,2.1509,60.87
650,0.1315,100.00,1.9843,63.02
700,0.0862,100.00,1.8235,64.00
750,0.0776,100.00,1.6643,64.94
800,0.0550,100.00,1.4840,66.58
850,0.0446,100.00,1.2858,68.34
900,0.0428,99.80,1.0637,72.13
950,0.0192,100.00,0.8194,76.59
1000,0.0131,100.00,0.6687,80.69
1050,0.9036,86.33,1.3467,65.09
1100,0.0332,100.00,0.3293,93.08
1150,0.0282,100.00,0.2687,96.05
1200,0.0275,100.00,0.2233,97.72
1250,0.0278,100.00,0.1706,98.69
1300,0.1920,99.02,0.4184,93.53
1350,0.0355,100.00,0.1105,99.76
