step,train_loss,train_acc,val_loss,val_acc
0,4.7815,1.37,4.6822,0.78
50,4.5755,1.76,4.6266,0.42
100,4.5455,2.15,4.7300,0.35
150,4.2337,9.96,4.9306,0.35
200,3.8060,23.24,4.7818,1.27
250,3.3410,27.93,4.5872,2.62
300,2.7907,41.99,4.2229,6.37
350,2.0810,64.26,3.6827,13.88
400,1.4788,76.76,2.9624,26.56
450,0.9320,88.09,2.2646,44.48
500,0.5241,97.46,1.6679,65.23
550,0.3228,98.83,1.1168,79.04
600,0.1859,100.00,0.6838,87.89
650,0.0917,100.00,0.3617,93.84
700,0.0472,100.00,0.1924,97.38
750,0.0289,100.00,0.0938,99.58
