step,train_loss,train_acc,val_loss,val_acc
0,4.7873,0.78,4.6920,0.95
50,4.2033,8.79,4.9237,0.57
100,3.1949,33.98,5.2555,1.81
150,1.9117,65.62,5.4484,5.10
200,0.6687,93.95,5.6359,9.84
250,0.1628,99.61,5.8047,14.50
300,0.0473,100.00,5.9187,16.92
350,0.0287,100.00,5.9874,17.79
400,0.0177,100.00,6.0508,17.72
450,0.0141,100.00,6.0988,18.21
500,0.0107,100.00,6.1425,18.56
550,0.0087,100.00,6.1798,18.59
600,0.0073,100.00,6.2175,18.84
650,0.0061,100.00,6.2480,19.02
700,0.0051,100.00,6.2827,19.06
750,0.0046,100.00,6.3070,19.24
800,0.0040,100.00,6.3361,19.41
850,0.0036,100.00,6.3582,19.36
900,0.0032,100.00,6.3829,19.51
950,0.0029,100.00,6.4064,19.39
1000,0.0026,100.00,6.4294,19.62
1050,0.0023,100.00,6.4505,19.88
1100,0.0021,100.00,6.4730,19.72
1150,0.0019,100.00,6.4914,19.83
1200,0.0017,100.00,6.5082,19.90
1250,0.0016,100.00,6.5287,19.96
1300,0.0015,100.00,6.5443,20.11
1350,0.0014,100.00,6.5624,20.03
1400,0.0013,100.00,6.5792,20.08
1450,0.0012,100.00,6.5945,20.11
1500,0.0011,100.00,6.6111,20.19
1550,0.0011,100.00,6.6257,20.23
1600,0.0010,100.00,6.6407,20.13
1650,0.0010,100.00,6.6519,20.36
1700,0.0009,100.00,6.6671,20.32
1750,0.0008,100.00,6.6841,20.34
1800,0.0008,100.00,6.6978,20.50
1850,0.0008,100.00,6.7104,20.36
1900,0.0007,100.00,6.7242,20.42
1950,0.0006,100.00,6.7373,20.45
2000,0.0006,100.00,6.7499,20.52
2050,0.0006,100.00,6.7614,20.45
2100,0.0006,100.00,6.7739,20.52
2150,0.0005,100.00,6.7843,20.60
2200,0.0005,100.00,6.7956,20.78
2250,0.0005,100.00,6.8079,20.72
2300,0.0005,100.00,6.8195,20.78
2350,0.0004,100.00,6.8296,20.85
2400,0.0004,100.00,6.8394,20.83
2450,0.0004,100.00,6.8528,20.90
2500,0.0004,100.00,6.8638,20.86
2550,0.0004,100.00,6.8779,20.83
2600,0.0003,100.00,6.8867,20.85
2650,0.0003,100.00,6.8994,20.77
2700,0.0003,100.00,6.9080,20.83
2750,0.0003,100.00,6.9172,20.88
2800,0.0003,100.00,6.9277,20.88
2850,0.0003,100.00,6.9382,20.93
2900,0.0003,100.00,6.9493,20.93
2950,0.0003,100.00,6.9586,20.99
3000,0.0003,100.00,6.9668,21.01
3050,0.0002,100.00,6.9753,21.06
3100,0.0002,100.00,6.9849,21.03
3150,0.0002,100.00,6.9960,21.03
3200,0.0002,100.00,7.0068,21.03
3250,0.0002,100.00,7.0141,21.12
3300,0.0002,100.00,7.0243,21.06
3350,0.0002,100.00,7.0325,21.03
3400,0.0002,100.00,7.0438,21.12
3450,0.0002,100.00,7.0526,21.17
3500,0.0002,100.00,7.0608,21.14
3550,0.0002,100.00,7.0696,21.19
3600,0.0002,100.00,7.0795,21.17
3650,0.0001,100.00,7.0877,21.16
3700,0.0001,100.00,7.0968,21.19
3750,0.0001,100.00,7.1055,21.14
3800,0.0001,100.00,7.1145,21.19
3850,0.0001,100.00,7.1222,21.27
3900,0.0001,100.00,7.1296,21.26
3950,0.0001,100.00,7.1392,21.32
4000,0.0001,100.00,7.1488,21.24
4050,0.0001,100.00,7.1562,21.30
4100,0.0001,100.00,7.1642,21.29
