step,train_loss,train_acc,val_loss,val_acc
0,4.8176,1.56,4.6878,0.97
50,4.1144,11.91,5.0294,0.59
100,2.8823,41.80,5.2922,2.64
150,1.4550,77.73,5.5518,6.30
200,0.3791,97.85,5.8244,10.08
250,0.0788,100.00,6.0217,13.39
300,0.0340,100.00,6.1387,14.30
350,0.0208,100.00,6.2122,14.88
400,0.0150,100.00,6.2765,15.35
450,0.0120,100.00,6.3326,15.55
500,0.0091,100.00,6.3780,15.65
550,0.0076,100.00,6.4253,15.74
600,0.0063,100.00,6.4656,16.02
650,0.0054,100.00,6.4945,16.05
700,0.0046,100.00,6.5347,16.23
750,0.0040,100.00,6.5608,16.52
800,0.0036,100.00,6.5923,16.37
850,0.0031,100.00,6.6162,16.73
900,0.0028,100.00,6.6453,16.56
950,0.0025,100.00,6.6690,16.70
1000,0.0023,100.00,6.6948,16.68
1050,0.0020,100.00,6.7155,16.67
1100,0.0019,100.00,6.7378,16.84
1150,0.0017,100.00,6.7600,16.79
1200,0.0016,100.00,6.7801,16.81
1250,0.0015,100.00,6.7992,16.99
1300,0.0014,100.00,6.8180,16.99
1350,0.0012,100.00,6.8360,16.85
1400,0.0012,100.00,6.8538,17.03
1450,0.0011,100.00,6.8715,17.02
1500,0.0010,100.00,6.8881,17.08
1550,0.0010,100.00,6.9021,17.14
1600,0.0009,100.00,6.9209,17.14
1650,0.0008,100.00,6.9362,17.16
1700,0.0008,100.00,6.9537,17.12
1750,0.0007,100.00,6.9649,17.22
1800,0.0007,100.00,6.9782,17.26
1850,0.0006,100.00,6.9944,17.31
1900,0.0006,100.00,7.0088,17.32
1950,0.0006,100.00,7.0217,17.41
2000,0.0005,100.00,7.0377,17.32
2050,0.0005,100.00,7.0490,17.37
2100,0.0005,100.00,7.0614,17.40
2150,0.0005,100.00,7.0737,17.47
2200,0.0005,100.00,7.0871,17.53
2250,0.0004,100.00,7.0997,17.52
2300,0.0004,100.00,7.1137,17.58
2350,0.0004,100.00,7.1243,17.64
2400,0.0004,100.00,7.1357,17.78
2450,0.0004,100.00,7.1474,17.72
2500,0.0003,100.00,7.1607,17.69
2550,0.0003,100.00,7.1716,17.73
2600,0.0003,100.00,7.1819,17.75
2650,0.0003,100.00,7.1959,17.85
2700,0.0003,100.00,7.2049,17.88
2750,0.0003,100.00,7.2154,17.91
2800,0.0003,100.00,7.2265,17.81
2850,0.0003,100.00,7.2367,17.96
2900,0.0002,100.00,7.2485,17.85
2950,0.0002,100.00,7.2586,17.91
3000,0.0002,100.00,7.2699,17.96
3050,0.0002,100.00,7.2826,17.97
3100,0.0002,100.00,7.2913,18.07
3150,0.0002,100.00,7.3015,18.04
3200,0.0002,100.00,7.3116,18.13
3250,0.0002,100.00,7.3214,18.10
3300,0.0002,100.00,7.3328,18.08
3350,0.0002,100.00,7.3416,18.14
3400,0.0002,100.00,7.3536,18.17
3450,0.0002,100.00,7.3621,18.13
3500,0.0002,100.00,7.3723,18.22
3550,0.0001,100.00,7.3807,18.19
3600,0.0001,100.00,7.3913,18.25
3650,0.0001,100.00,7.3998,18.28
3700,0.0001,100.00,7.4093,18.16
3750,0.0001,100.00,7.4216,18.22
