step,train_loss,train_acc,val_loss,val_acc
0,4.8274,1.37,4.6848,1.02
50,4.5706,0.59,4.6269,0.47
100,4.3422,6.05,4.9105,0.55
150,3.6822,23.24,4.9129,1.27
200,2.6346,43.95,4.1275,6.93
250,1.3703,75.00,3.0436,23.20
300,0.6362,89.84,2.1357,48.11
350,0.2422,99.02,1.5473,65.53
400,0.1074,100.00,1.3017,72.50
450,0.0545,100.00,1.1911,74.80
500,0.0328,100.00,1.1536,75.78
550,0.0219,100.00,1.1279,76.03
600,0.0179,100.00,1.1107,76.46
650,0.0135,100.00,1.1097,76.29
700,0.0107,100.00,1.1006,76.46
750,0.0094,100.00,1.1026,76.46
800,0.0083,100.00,1.0995,76.37
850,0.0067,100.00,1.0969,76.50
900,0.0062,100.00,1.0960,76.58
950,0.0054,100.00,1.0970,76.63
1000,0.0050,100.00,1.0994,76.63
1050,0.0043,100.00,1.0974,76.63
1100,0.0038,100.00,1.0986,76.67
1150,0.0035,100.00,1.1013,76.71
1200,0.0031,100.00,1.1061,76.84
1250,0.0029,100.00,1.1057,76.67
1300,0.0027,100.00,1.1078,76.75
1350,0.0025,100.00,1.1105,76.67
1400,0.0022,100.00,1.1131,76.58
1450,0.0021,100.00,1.1159,76.63
1500,0.0020,100.00,1.1185,76.80
1550,0.0018,100.00,1.1178,76.75
1600,0.0017,100.00,1.1217,76.71
1650,0.0016,100.00,1.1209,76.75
1700,0.0015,100.00,1.1244,76.71
1750,0.0014,100.00,1.1278,76.58
1800,0.0013,100.00,1.1284,76.80
1850,0.0012,100.00,1.1310,76.67
1900,0.0011,100.00,1.1312,76.71
1950,0.0011,100.00,1.1342,76.80
2000,0.0010,100.00,1.1364,76.75
2050,0.0010,100.00,1.1371,76.80
2100,0.0009,100.00,1.1422,76.67
2150,0.0009,100.00,1.1441,76.88
2200,0.0008,100.00,1.1456,76.84
2250,0.0008,100.00,1.1472,76.75
2300,0.0008,100.00,1.1497,76.80
2350,0.0007,100.00,1.1518,76.88
2400,0.0007,100.00,1.1529,76.84
2450,0.0006,100.00,1.1572,76.88
2500,0.0006,100.00,1.1592,76.88
2550,0.0006,100.00,1.1595,76.80
2600,0.0006,100.00,1.1623,76.84
