step,train_loss,train_acc,val_loss,val_acc
0,4.7902,0.78,4.7119,1.00
50,4.4687,3.91,4.7602,0.60
100,3.7702,21.09,5.1461,1.13
150,2.7866,44.34,5.1470,3.42
200,1.7022,70.51,5.0413,9.69
250,0.6944,91.60,4.9067,19.77
300,0.1973,99.22,4.7784,28.67
350,0.0699,100.00,4.7564,33.52
400,0.0330,100.00,4.7608,35.98
450,0.0224,100.00,4.7965,36.41
500,0.0159,100.00,4.8101,37.07
550,0.0130,100.00,4.8314,37.39
600,0.0101,100.00,4.8535,37.92
650,0.0084,100.00,4.8759,37.94
700,0.0072,100.00,4.8926,38.34
750,0.0060,100.00,4.9123,38.77
800,0.0054,100.00,4.9335,38.70
850,0.0046,100.00,4.9531,38.85
900,0.0042,100.00,4.9664,38.96
950,0.0039,100.00,4.9817,38.89
1000,0.0033,100.00,4.9993,38.96
1050,0.0031,100.00,5.0136,39.36
1100,0.0028,100.00,5.0259,39.34
1150,0.0025,100.00,5.0436,39.43
1200,0.0023,100.00,5.0578,39.60
1250,0.0022,100.00,5.0698,39.81
1300,0.0020,100.00,5.0810,39.68
1350,0.0019,100.00,5.0936,39.87
1400,0.0017,100.00,5.1060,39.85
1450,0.0016,100.00,5.1177,40.04
1500,0.0015,100.00,5.1253,40.11
1550,0.0013,100.00,5.1409,40.09
1600,0.0013,100.00,5.1509,40.00
1650,0.0012,100.00,5.1638,40.15
1700,0.0011,100.00,5.1746,40.15
1750,0.0011,100.00,5.1853,40.09
1800,0.0010,100.00,5.1958,40.28
1850,0.0010,100.00,5.2056,40.26
1900,0.0009,100.00,5.2120,40.28
1950,0.0008,100.00,5.2224,40.26
2000,0.0008,100.00,5.2357,40.21
2050,0.0007,100.00,5.2440,40.30
2100,0.0007,100.00,5.2513,40.36
2150,0.0007,100.00,5.2581,40.28
2200,0.0006,100.00,5.2686,40.40
2250,0.0006,100.00,5.2759,40.43
2300,0.0006,100.00,5.2866,40.40
2350,0.0006,100.00,5.2939,40.49
2400,0.0005,100.00,5.3036,40.60
2450,0.0005,100.00,5.3126,40.45
2500,0.0005,100.00,5.3220,40.53
2550,0.0005,100.00,5.3307,40.60
2600,0.0004,100.00,5.3349,40.70
2650,0.0004,100.00,5.3448,40.70
2700,0.0004,100.00,5.3509,40.85
2750,0.0004,100.00,5.3578,40.70
2800,0.0004,100.00,5.3670,40.79
2850,0.0004,100.00,5.3763,40.85
2900,0.0003,100.00,5.3821,40.77
2950,0.0003,100.00,5.3903,40.79
3000,0.0003,100.00,5.3986,40.85
3050,0.0003,100.00,5.4062,40.87
3100,0.0003,100.00,5.4115,40.87
3150,0.0003,100.00,5.4223,40.87
3200,0.0003,100.00,5.4288,40.89
3250,0.0003,100.00,5.4353,40.96
3300,0.0003,100.00,5.4424,41.08
3350,0.0002,100.00,5.4479,41.08
3400,0.0002,100.00,5.4574,41.23
3450,0.0002,100.00,5.4632,41.11
3500,0.0002,100.00,5.4706,41.06
3550,0.0002,100.00,5.4772,41.11
3600,0.0002,100.00,5.4825,41.19
3650,0.0002,100.00,5.4904,41.17
3700,0.0002,100.00,5.4978,41.36
3750,0.0002,100.00,5.5033,41.36
3800,0.0002,100.00,5.5108,41.40
3850,0.0002,100.00,5.5183,41.45
