step,train_loss,train_acc,val_loss,val_acc
0,4.7914,0.39,4.7009,0.91
50,4.1389,9.38,4.9830,0.68
100,2.9536,39.65,5.2388,3.13
150,1.4078,81.25,5.4365,8.27
200,0.3741,98.44,5.7174,13.77
250,0.0729,100.00,5.8804,17.26
300,0.0323,100.00,5.9860,17.64
350,0.0202,100.00,6.0587,18.17
400,0.0142,100.00,6.1148,18.46
450,0.0113,100.00,6.1649,18.93
500,0.0089,100.00,6.2115,19.02
550,0.0073,100.00,6.2532,19.17
600,0.0061,100.00,6.2936,19.11
650,0.0052,100.00,6.3257,19.31
700,0.0045,100.00,6.3546,19.36
750,0.0038,100.00,6.3827,19.72
800,0.0035,100.00,6.4099,19.72
850,0.0030,100.00,6.4397,19.72
900,0.0027,100.00,6.4622,19.78
950,0.0024,100.00,6.4854,19.81
1000,0.0022,100.00,6.5087,19.86
1050,0.0020,100.00,6.5301,19.93
1100,0.0018,100.00,6.5521,20.04
1150,0.0017,100.00,6.5707,20.04
1200,0.0015,100.00,6.5925,20.09
1250,0.0014,100.00,6.6073,20.24
1300,0.0013,100.00,6.6236,20.22
1350,0.0012,100.00,6.6436,20.24
1400,0.0011,100.00,6.6635,20.24
1450,0.0011,100.00,6.6764,20.33
1500,0.0010,100.00,6.6938,20.34
1550,0.0009,100.00,6.7101,20.31
1600,0.0009,100.00,6.7227,20.43
1650,0.0008,100.00,6.7383,20.42
1700,0.0008,100.00,6.7522,20.53
1750,0.0007,100.00,6.7672,20.57
1800,0.0007,100.00,6.7842,20.63
1850,0.0006,100.00,6.7954,20.65
1900,0.0006,100.00,6.8085,20.57
1950,0.0006,100.00,6.8193,20.66
2000,0.0005,100.00,6.8337,20.60
2050,0.0005,100.00,6.8471,20.68
2100,0.0005,100.00,6.8592,20.77
2150,0.0005,100.00,6.8710,20.77
2200,0.0004,100.00,6.8852,20.80
2250,0.0004,100.00,6.8966,20.77
2300,0.0004,100.00,6.9084,20.78
2350,0.0004,100.00,6.9188,20.83
2400,0.0004,100.00,6.9307,20.80
2450,0.0003,100.00,6.9420,20.81
2500,0.0003,100.00,6.9545,20.94
2550,0.0003,100.00,6.9658,20.84
2600,0.0003,100.00,6.9755,20.86
2650,0.0003,100.00,6.9871,20.81
2700,0.0003,100.00,6.9957,20.80
2750,0.0003,100.00,7.0064,20.89
2800,0.0003,100.00,7.0165,20.90
2850,0.0002,100.00,7.0266,20.87
2900,0.0002,100.00,7.0393,20.98
2950,0.0002,100.00,7.0475,20.92
3000,0.0002,100.00,7.0588,20.97
3050,0.0002,100.00,7.0678,21.04
3100,0.0002,100.00,7.0762,20.94
3150,0.0002,100.00,7.0875,21.00
3200,0.0002,100.00,7.0962,20.97
3250,0.0002,100.00,7.1057,21.06
3300,0.0002,100.00,7.1161,20.98
3350,0.0002,100.00,7.1273,21.12
3400,0.0002,100.00,7.1371,21.10
3450,0.0002,100.00,7.1457,21.07
3500,0.0002,100.00,7.1545,21.09
3550,0.0001,100.00,7.1660,21.09
3600,0.0001,100.00,7.1737,21.03
3650,0.0001,100.00,7.1826,21.10
3700,0.0001,100.00,7.1913,21.12
3750,0.0001,100.00,7.1999,21.12
3800,0.0001,100.00,7.2100,21.15
3850,0.0001,100.00,7.2191,21.12
3900,0.0001,100.00,7.2284,21.09
3950,0.0001,100.00,7.2371,21.13
4000,0.0001,100.00,7.2449,21.13
4050,0.0001,100.00,7.2529,21.12
4100,0.0001,100.00,7.2628,21.16
4150,0.0001,100.00,7.2708,21.16
4200,0.0001,100.00,7.2793,21.10
4250,0.0001,100.00,7.2890,21.07
4300,0.0001,100.00,7.2963,21.12
4350,0.0001,100.00,7.3035,21.13
4400,0.0001,100.00,7.3147,21.16
4450,0.0001,100.00,7.3216,21.06
4500,0.0001,100.00,7.3311,21.18
4550,0.0001,100.00,7.3392,21.15
4600,0.0001,100.00,7.3476,21.18
4650,0.0001,100.00,7.3557,21.16
4700,0.0001,100.00,7.3643,21.16
4750,0.0001,100.00,7.3722,21.19
4800,0.0001,100.00,7.3809,21.09
4850,0.0001,100.00,7.3873,21.21
4900,0.0001,100.00,7.3975,21.18
4950,0.0001,100.00,7.4053,21.16
5000,0.0001,100.00,7.4139,21.13
5050,0.0001,100.00,7.4210,21.16
5100,0.0001,100.00,7.4295,21.19
5150,0.0000,100.00,7.4371,21.19
5200,0.0000,100.00,7.4468,21.19
5250,0.0000,100.00,7.4550,21.16
5300,0.0000,100.00,7.4637,21.21
5350,0.0000,100.00,7.4711,21.27
5400,0.0000,100.00,7.4781,21.19
5450,0.0000,100.00,7.4866,21.18
5500,0.0000,100.00,7.4959,21.18
5550,0.0000,100.00,7.5034,21.13
5600,0.0000,100.00,7.5118,21.19
5650,0.0000,100.00,7.5208,21.15
5700,0.0000,100.00,7.5278,21.16
5750,0.0000,100.00,7.5360,21.16
5800,0.0000,100.00,7.5439,21.24
5850,0.0000,100.00,7.5512,21.15
5900,0.0000,100.00,7.5591,21.21
5950,0.0000,100.00,7.5671,21.19
6000,0.0000,100.00,7.5748,21.18
6050,0.0000,100.00,7.5833,21.24
6100,0.0000,100.00,7.5916,21.24
6150,0.0000,100.00,7.5982,21.25
6200,0.0000,100.00,7.6055,21.24
6250,0.0000,100.00,7.6135,21.22
6300,0.0000,100.00,7.6212,21.16
6350,0.0000,100.00,7.6288,21.31
6400,0.0000,100.00,7.6375,21.22
6450,0.0000,100.00,7.6447,21.25
6500,0.0000,100.00,7.6540,21.27
6550,0.0000,100.00,7.6623,21.24
6600,0.0000,100.00,7.6687,21.19
6650,0.0000,100.00,7.6753,21.16
6700,0.0000,100.00,7.6829,21.22
6750,0.0000,100.00,7.6919,21.27
6800,0.0000,100.00,7.6999,21.25
6850,0.0000,100.00,7.7080,21.22
6900,0.0000,100.00,7.7153,21.25
6950,0.0000,100.00,7.7222,21.25
7000,0.0000,100.00,7.7291,21.30
7050,0.0000,100.00,7.7377,21.27
7100,0.0000,100.00,7.7456,21.24
7150,0.0000,100.00,7.7525,21.28
7200,0.0000,100.00,7.7603,21.25
7250,0.0000,100.00,7.7666,21.21
7300,0.0000,100.00,7.7763,21.24
7350,0.0000,100.00,7.7834,21.28
7400,0.0000,100.00,7.7909,21.28
7450,0.0000,100.00,7.7985,21.25
7500,0.0000,100.00,7.8067,21.35
7550,0.0000,100.00,7.8144,21.30
7600,0.0000,100.00,7.8222,21.28
7650,0.0000,100.00,7.8287,21.28
7700,0.0000,100.00,7.8364,21.30
7750,0.0000,100.00,7.8446,21.24
7800,0.0000,100.00,7.8518,21.24
7850,0.0000,100.00,7.8582,21.30
7900,0.0000,100.00,7.8664,21.24
7950,0.0000,100.00,7.8749,21.25
8000,0.0000,100.00,7.8813,21.30
8050,0.0000,100.00,7.8882,21.30
8100,0.0000,100.00,7.8964,21.33
8150,0.0000,100.00,7.9046,21.27
8200,0.0000,100.00,7.9118,21.24
8250,0.0000,100.00,7.9185,21.24
