step,train_loss,train_acc,val_loss,val_acc
0,4.7962,0.78,4.6949,1.11
50,4.5473,1.95,4.6673,0.55
100,4.1950,10.16,4.9954,0.66
150,3.8143,17.19,5.0352,1.28
200,3.3798,29.10,5.0354,1.76
250,2.9995,39.06,4.9684,3.72
300,2.6113,43.36,4.8665,5.16
350,2.2881,53.52,4.7205,7.91
400,2.0349,58.79,4.4228,10.71
450,1.6813,63.28,4.0889,14.62
500,1.4889,71.48,3.8173,18.62
550,1.1645,78.32,3.7030,21.59
600,1.0988,81.05,3.5918,23.46
650,0.9181,86.72,3.3663,28.65
700,0.8521,84.77,3.2786,29.78
750,0.7577,87.50,2.9590,35.62
800,0.5942,92.38,2.6968,40.43
850,0.7316,88.09,2.4957,41.96
900,0.4614,93.75,1.9970,50.63
950,0.3993,95.70,1.7167,53.92
1000,0.2295,98.05,1.2224,65.72
1050,0.2102,98.24,0.9765,72.52
1100,0.2857,96.29,0.7677,78.07
1150,0.1360,99.02,0.4816,88.10
1200,0.1038,99.41,0.2593,95.37
1250,0.0479,99.80,0.1703,97.85
1300,0.0365,100.00,0.0691,99.38
1350,0.0227,100.00,0.0307,99.98
