step,train_loss,train_acc,val_loss,val_acc
0,4.7983,0.59,4.6897,1.06
50,4.5726,0.98,4.6336,0.82
100,4.4040,4.69,4.8398,0.49
150,4.0259,13.28,4.9466,0.76
200,3.7123,20.70,4.8917,1.18
250,3.4680,26.37,4.8042,2.13
300,3.2081,30.86,4.7124,3.61
350,2.9647,39.45,4.5809,4.58
400,2.7461,40.43,4.4620,6.95
450,2.3911,51.37,4.2155,8.80
500,2.0449,57.62,3.8569,13.36
550,1.7501,63.87,3.2875,20.55
600,1.3723,72.66,2.5527,33.58
650,0.9990,84.38,1.8679,50.18
700,0.7535,89.65,1.4040,62.84
750,0.6359,91.41,0.9603,78.81
800,0.3991,98.83,0.6770,88.62
850,0.3607,96.68,0.4743,93.87
900,0.2456,99.80,0.3475,96.72
950,0.1565,99.80,0.2255,98.63
1000,0.1224,99.80,0.1586,99.18
1050,0.0739,99.61,0.0723,99.88
