step,train_loss,train_acc,val_loss,val_acc
0,4.7712,1.76,4.7168,0.96
50,4.5946,0.78,4.6409,0.77
100,4.3729,7.62,4.9343,0.29
150,3.9253,18.16,4.9353,0.85
200,3.5724,24.61,4.8382,2.15
250,3.2939,30.86,4.6673,3.88
300,2.8656,36.72,4.3339,6.19
350,2.4770,44.92,3.7668,10.49
400,1.9814,61.33,3.2907,18.28
450,1.7552,64.45,3.0161,21.76
500,1.3710,73.83,2.4262,34.67
550,1.0587,83.59,1.8589,49.97
600,0.7977,89.06,1.2554,68.73
650,0.3997,98.83,0.7295,85.76
700,0.3008,98.83,0.4312,96.01
750,0.2183,99.02,0.3041,96.68
800,0.1312,99.80,0.1773,99.52
