step,train_loss,train_acc,val_loss,val_acc
0,4.7983,0.78,4.7158,1.19
50,4.4987,3.32,4.6981,0.43
100,4.2333,9.57,5.0245,0.55
150,3.6544,24.02,5.0561,1.17
200,3.2699,34.18,5.0312,2.78
250,2.9377,42.97,5.0299,3.85
300,2.7361,41.99,4.9890,5.27
350,2.4853,51.56,4.9647,6.33
400,2.1544,58.01,4.8658,8.25
450,1.8851,59.18,4.7502,11.05
500,1.6478,67.38,4.5589,14.01
550,1.3992,75.59,4.3634,17.13
600,1.2888,73.63,4.1873,20.23
650,1.1156,81.84,4.0246,22.91
700,0.9381,84.57,3.8553,27.59
750,0.8767,86.52,3.7769,28.80
800,0.7747,89.84,3.6199,32.05
850,0.9040,82.23,3.5901,32.22
900,0.5976,89.45,3.4087,34.45
950,0.6039,91.02,3.2239,37.09
1000,0.5309,92.58,2.9452,40.17
1050,0.5250,93.55,2.7626,42.21
1100,0.4096,95.31,2.4253,46.12
1150,0.4016,93.75,2.2310,47.04
1200,0.4494,93.36,1.9952,50.10
1250,0.3657,95.90,1.7073,55.05
1300,0.2269,98.83,1.4679,57.92
1350,0.2503,97.46,1.2037,64.89
1400,0.2380,98.44,1.0266,69.54
1450,0.1327,99.41,0.6426,82.55
1500,0.1328,99.41,0.4820,88.88
1550,0.1872,98.05,0.4221,90.67
1600,0.1402,99.61,0.2811,95.79
1650,0.0902,99.61,0.1868,97.75
1700,0.0849,100.00,0.1087,99.43
1750,0.0950,99.61,0.1148,99.40
1800,0.0461,100.00,0.0443,100.00
