step,train_loss,train_acc,val_loss,val_acc
0,4.7733,1.56,4.7011,1.15
50,4.5945,1.17,4.6163,0.64
100,4.5083,2.34,4.7522,0.34
150,4.2898,8.01,4.9467,0.51
200,3.8881,17.77,4.8835,1.02
250,3.6071,23.83,4.7585,2.29
300,3.3071,29.88,4.6465,3.27
350,3.0873,32.62,4.4146,3.99
400,2.7235,40.43,3.9470,8.54
450,2.2547,51.17,3.2426,15.72
500,1.6902,67.77,2.4272,31.45
550,1.3503,75.20,1.9610,46.62
600,0.9972,86.52,1.2997,71.53
650,0.5998,94.92,0.7521,89.72
700,0.3713,96.88,0.5483,92.44
750,0.2809,98.63,0.3061,98.17
800,0.1463,99.61,0.1760,99.02
850,0.1259,99.61,0.1147,99.45
900,0.0618,99.80,0.0441,99.92
