step,train_loss,train_acc,val_loss,val_acc
0,4.8194,0.98,4.7117,0.97
50,4.4919,1.37,4.7228,0.60
100,3.9980,12.50,5.0252,0.73
150,3.5796,27.73,5.0581,1.70
200,3.0477,39.06,5.0628,2.92
250,2.7689,46.29,5.0486,4.56
300,2.4662,53.12,5.0282,6.53
350,2.1547,55.86,5.0649,7.25
400,2.0504,59.57,4.9910,9.97
450,1.7779,62.11,5.0012,11.13
500,1.4320,73.83,4.9278,13.68
550,1.1840,79.69,4.8041,17.22
600,1.0913,82.23,4.7255,18.53
650,0.9911,80.86,4.5870,21.55
700,0.8007,88.67,4.4228,23.13
750,0.7004,89.45,4.1608,26.80
800,0.5844,92.38,3.8853,29.78
850,0.4558,96.09,3.5963,33.29
900,0.4822,95.90,3.3708,34.90
950,0.3524,97.66,3.1312,37.80
1000,0.2731,98.24,2.9637,38.30
1050,0.2805,98.24,2.7748,40.10
1100,0.3581,95.70,2.5152,42.49
1150,0.2813,98.24,2.2470,45.18
1200,0.2176,98.24,1.9776,49.10
1250,0.1898,99.02,1.6390,54.24
1300,0.1444,99.41,1.3176,62.01
1350,0.1283,99.61,0.9887,70.45
1400,0.0867,100.00,0.6977,79.56
1450,0.1048,100.00,0.6254,82.07
1500,0.1301,98.44,0.3776,90.45
1550,0.0746,100.00,0.2817,94.09
1600,0.0865,99.61,0.1862,97.24
1650,0.0498,99.80,0.1154,98.92
1700,0.0227,100.00,0.0691,99.61
