step,train_loss,train_acc,val_loss,val_acc
0,4.7068,1.76,4.7047,1.00
50,4.5050,3.32,4.6891,0.40
100,4.1649,8.79,5.0039,0.49
150,3.7395,24.61,5.0371,1.19
200,3.3007,31.64,5.0266,2.15
250,3.1018,33.59,4.9958,3.29
300,2.7188,46.48,4.9171,5.16
350,2.3648,51.95,4.8684,6.72
400,2.0517,58.79,4.7781,8.99
450,1.8738,62.50,4.6563,10.88
500,1.5026,69.92,4.6110,12.56
550,1.4475,72.66,4.4202,16.28
600,1.2844,73.83,4.2448,19.57
650,1.1329,77.93,4.0050,23.74
700,0.9348,83.79,3.8309,25.93
750,0.8808,84.96,3.6936,28.33
800,0.7698,85.74,3.5298,31.20
850,0.6687,91.80,3.3449,33.86
900,0.6182,89.65,3.3367,32.39
950,0.5541,91.99,3.0269,37.34
1000,0.4857,94.73,2.8919,38.89
1050,0.4210,95.51,2.7182,41.72
1100,0.5449,91.99,2.6895,41.11
1150,0.3653,96.09,2.5316,42.70
1200,0.4516,94.92,2.5748,41.40
1250,0.4194,92.97,2.2403,46.50
1300,0.3295,97.46,2.1150,48.29
1350,0.3529,95.51,2.0606,48.29
1400,0.3322,96.29,1.8227,52.54
1450,0.2883,96.48,1.5680,56.20
1500,0.2962,96.88,1.3441,60.60
1550,0.1856,99.02,0.9813,71.24
1600,0.2224,96.88,0.6409,81.57
1650,0.1600,98.63,0.4702,88.01
1700,0.0751,99.80,0.2153,96.09
1750,0.0565,99.61,0.1297,98.62
1800,0.0397,100.00,0.0705,99.57
