step,train_loss,train_acc,val_loss,val_acc
0,4.7569,0.78,4.6881,0.96
50,4.3780,4.69,4.7817,0.72
100,3.8203,19.34,5.0681,1.47
150,3.2221,37.50,5.1471,2.32
200,2.7900,45.31,5.2109,3.56
250,2.3395,55.47,5.2580,4.82
300,1.9027,64.84,5.3205,6.47
350,1.6339,71.29,5.3716,7.82
400,1.4401,75.20,5.4435,9.21
450,1.1535,82.03,5.4980,10.76
500,0.8503,88.48,5.5718,12.03
550,0.8329,88.48,5.6687,12.54
600,0.7124,89.26,5.7253,12.61
650,0.5365,93.95,5.8472,13.41
700,0.4629,95.90,5.8830,14.73
750,0.4489,94.34,5.9105,15.58
800,0.4139,94.34,6.0082,15.26
850,0.3219,97.46,5.9567,16.97
900,0.2909,97.27,6.0087,17.23
950,0.3022,98.63,6.0572,16.96
1000,0.3101,97.27,6.0372,16.78
1050,0.2809,97.46,6.0655,16.91
1100,0.2751,97.27,6.0667,16.35
1150,0.2862,96.68,6.1105,16.24
1200,0.2899,96.29,6.0941,16.61
1250,0.2410,98.44,6.0110,17.43
1300,0.2717,96.88,5.9819,17.43
1350,0.3788,95.70,6.0058,16.64
1400,0.2271,97.46,5.9545,18.07
1450,0.3433,94.34,5.9274,18.28
1500,0.3456,96.09,5.8762,17.20
1550,0.3238,96.09,5.9543,15.79
1600,0.3212,96.88,5.9150,16.61
1650,0.2565,97.85,5.7838,17.41
1700,0.2978,96.68,5.7248,18.92
1750,0.3363,94.73,5.7002,18.12
1800,0.2995,97.46,5.6511,18.82
1850,0.2051,99.22,5.6107,18.41
1900,0.1814,98.05,5.4704,19.83
1950,0.2517,98.05,5.3845,19.31
2000,0.3434,95.90,5.3535,18.59
2050,0.3006,95.70,5.1913,20.32
2100,0.3981,94.14,5.1578,19.98
2150,0.2853,96.88,5.0914,20.34
2200,0.3007,96.88,4.9337,21.04
2250,0.2439,98.44,4.7194,23.10
2300,0.2919,97.66,4.5944,23.25
2350,0.2116,99.41,4.3298,25.08
2400,0.2010,98.44,4.2827,24.41
2450,0.2405,97.85,4.0798,26.16
2500,0.2861,96.09,3.8518,27.42
2550,0.3042,96.29,3.5800,28.96
2600,0.1682,99.22,3.4257,30.40
2650,0.1999,97.66,3.2609,30.64
2700,0.2411,97.66,2.9738,32.91
2750,0.2470,96.88,2.7555,35.50
2800,0.3186,96.29,2.9953,32.28
2850,0.1506,99.22,2.2884,41.63
2900,0.1775,98.44,2.2039,42.45
2950,0.2012,98.83,1.9830,47.09
3000,0.1798,98.63,1.7379,50.41
3050,0.1427,99.61,1.7107,51.39
3100,0.2977,95.90,1.4740,57.18
3150,0.1708,97.85,1.1619,65.78
3200,0.1099,100.00,1.0266,69.36
3250,0.1638,99.02,0.7262,80.18
3300,0.1114,100.00,0.5707,85.48
3350,0.0655,99.80,0.4226,90.04
3400,0.1137,98.83,0.2578,95.52
3450,0.0510,100.00,0.1890,97.30
3500,0.1464,98.44,0.2165,96.01
3550,0.0602,99.80,0.0880,99.30
3600,0.0381,100.00,0.0675,99.46
3650,0.0292,100.00,0.0474,99.66
