step,train_loss,train_acc,val_loss,val_acc
0,4.8330,0.59,4.7169,1.15
50,4.5821,0.98,4.6396,0.64
100,4.3602,3.71,4.9080,0.64
150,4.0421,13.28,4.9526,1.00
200,3.6794,22.07,4.8983,1.85
250,3.3927,31.45,4.8021,3.34
300,3.0300,36.72,4.5970,5.01
350,2.6713,40.62,4.0531,7.92
400,2.2641,50.59,3.5944,12.90
450,1.9406,61.13,3.4032,15.63
500,1.7778,64.84,3.0779,21.01
550,1.5798,67.38,2.8804,25.68
600,1.2552,76.56,2.4409,36.49
650,0.9448,84.57,1.7947,53.16
700,0.6797,91.02,1.1545,72.10
750,0.4555,95.31,0.7273,86.79
800,0.3066,98.63,0.4266,95.75
850,0.1866,99.80,0.2650,99.03
900,0.1732,99.61,0.1975,99.42
950,0.1532,99.41,0.1530,99.67
